entity	AIG
hit	word	/m/065_zmb	Johnson (footballer)	5	34.4961489224121
hit	word	/m/03zsf0	Johnston (typeface)	34	7.037087585552631
hit	word	/m/020vjd9	Johnston, Rhode Island	101	2.4727247000598362
entity	Kamel
hit	word	/m/01tfqd	Camel (cigarette)	206	7.082449286134253
hit	word	/m/0pqp3	Camel (band)	190	7.057524633678033
hit	word	/m/01kfnc8	Camel (album)	12	6.206033829280885
hit	word	/m/08470v	Abdullah Kamel Abdullah Kamel Al Kandari	31	1.0586112318588645
hit	word	/m/07wgb1	Youssef Saad Kamel	28	1.0272342065558488
entity	Kaymer
hit	word	/m/01k571	Kayseri	356	2.239663702019048
hit	word	/m/07sqdd	Kayseri Erciyesspor	120	1.4758623808269247
hit	word	/m/02t_vx	David Paymer	99	1.4165590013662905
hit	word	/m/02x68s2	Martin Kaymer	17	0.8734078753563675
entity	Ken Jennings
hit	exact	/m/038hhf	Ken Jennings	188	4.614262356478399
hit	word	/m/07p7_g	Ken Jennings (actor)	10	34.70982863260836
hit	word	/m/04k648	Ken Jennings (make-up artist)	7	34.59987478616332
hit	word	/m/03c132w	Ken Jennings (Florida)	2	34.21367971019626
hit	word	/m/01m1cf	Jennings (novels)	32	5.601731614106927
hit	word	/m/09r8l	Waylon Jennings	810	2.0645259439125225
entity	Kennedy
hit	word	/m/03mdk0t	Kennedy (VIVA)	57	35.2463702478334
hit	word	/m/04rhsp	Kennedy (TTC)	50	35.20597755502045
hit	word	/m/02zcfl	Kennedy (Buffy the Vampire Slayer)	42	35.15222882418563
hit	word	/m/07vnw2	Kennedy (television)	3	34.33867432782604
hit	word	/m/02phllk	Kennedy (musical artist)	3	34.33867432782604
entity	Khaled
hit	word	/m/050f73	Khaled (musician)	185	35.60930340786064
hit	word	/m/04hfcv	Khaled (album)	18	34.89102836584835
hit	word	/m/03cd27t	Khaled (2001 film)	11	34.739210345714206
hit	word	/m/05q9bll	Khaled (horse)	5	34.4961489224121
hit	word	/m/0661z	Persian Gulf	2144	3.2217416088017545
entity	Knopf
hit	word	/m/06bh1w	Alfred A. Knopf	635	7.989489040934633
hit	word	/m/01c8v0	Mark Knopfler	571	2.706739239314972
hit	word	/m/0963y2	KNOP-TV	35	2.0560237228805303
hit	word	/m/01w332	Hopf algebra	63	1.2772234418154051
hit	word	/m/0268fsv	Edwin H. Knopf	22	0.9528900559104712
entity	Kuchar
hit	word	/m/0266zr_	Kucha (woreda)	8	6.307705662151595
hit	word	/m/03jhxf	Kucha	131	2.002899776735326
hit	word	/m/06bqc4	Auchan	59	1.6570014381338432
hit	word	/m/01q61k	George Kuchar	31	1.0586112318588645
hit	word	/m/0dxcwq	Matt Kuchar	17	0.8734078753563675
entity	Libya
hit	exact	/m/04gqr	Libya	4395	11.585876520019923
hit	word	/m/02zyrm	Libya (mythology)	20	34.92350834280462
hit	word	/m/02r9fyt	Libya (satrapy)	2	34.21367971019626
hit	word	/m/0c131z	Libra (astrology)	142	6.967755973534646
hit	word	/m/04h36	Libra (constellation)	117	6.908057623285531
hit	word	/m/08gjkk	Libra (album)	36	6.5447081571069265
entity	Libyan
hit	exact	/m/04gqr	Libya	4395	11.585876520019923
hit	word	/m/02zyrm	Libya (mythology)	20	6.590174874367426
hit	word	/m/0c131z	Libra (astrology)	142	6.061088955597939
hit	word	/m/04h36	Libra (constellation)	117	6.001390605348824
hit	word	/m/01cm84	Libyan Airlines	103	1.428769494875672
hit	word	/m/0dwzk4	Chadian-Libyan conflict	97	1.4102674634391419
entity	Mahan
hit	word	/m/073tr	Shah Jahan	379	2.790391958707045
hit	word	/m/01sc5s	Marsh Arabs	44	2.1265697804118493
hit	word	/m/012lv3	Dave Gahan	209	1.6469062657215665
hit	word	/m/01dv87	Alfred Thayer Mahan	155	1.554760154270958
hit	word	/m/02wh01	Mahan class destroyer	59	1.257001461975701
entity	Michigan
hit	word	/m/04mkyy	Michigan (album)	22	34.95289005591047
hit	word	/m/09ll9z	Michigan (video game)	7	34.59987478616332
hit	word	/m/02rm48p	Michigan (1903 automobile)	4	34.42735942039253
hit	word	/m/02rmqw6	Michigan (1908 automobile)	4	34.42735942039253
hit	word	/m/0v2kz	Michiana, Michigan	18	6.891028365848346
entity	Middle East
hit	exact	/m/04wsz	Middle East	7613	5.755239467055182
hit	word	/m/0fzw6g	Middleweight (MMA)	93	5.930618622810517
hit	word	/m/04rjz	Middle Ages	7089	2.733255468506244
hit	word	/m/06hnhz	Cruiserweight (professional wrestling)	94	2.20058259859842
hit	word	/m/0d0t_	Middle-earth	1175	2.1792007809100595
hit	word	/m/023x0n	Middleweight	275	2.1315081666965368
entity	Mizioch
hit	word	/m/02_hxf	Mizrachi (Religious Zionism)	49	5.4497495723266445
hit	word	/m/03gw7jw	Antioch (Metra)	11	4.624924399821873
hit	word	/m/096p6	Antioch	1067	2.4923349315746144
entity	Mr. Galliano
hit	word	/m/04mnbw	Galliano (band)	19	5.8531506128479345
hit	word	/m/01h74_	Galliano (drink)	16	5.800173533625629
hit	word	/m/03svvh	Christ Stopped at Eboli (novel)	21	1.7021854646210777
hit	word	/m/02jkh6	John Galliano	134	1.5098798904379656
hit	word	/m/01mghp3	Richard Galliano	24	0.9797134584148314
entity	Mr. Stein
hit	word	/m/018p2w	Erich von Manstein	179	2.4991395864480497
hit	word	/m/0bvzp	Leonard Bernstein	1150	2.1725709628455547
hit	word	/m/0gs7x	Gertrude Stein	418	1.8605859759178298
hit	word	/m/01l1rw	Elmer Bernstein	337	1.7941840762754984
hit	word	/m/01n1gc	Ben Stein	196	1.6271089927191709
entity	Ms. Stewart
hit	word	/m/04fb8x	Stewart (crater)	3	5.098674246763725
hit	word	/m/02r73lj	Steward (office)	20	5.003508504929254
hit	word	/m/01vdhcc	Beavis and Butt-head	596	2.8099492433977535
